hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-1	CdGcG<rGdD	0.22172	0.57556	0.28216	dwpc	1
rephetio-v2.0_perm-2	CdGcG<rGdD	0.23735	0.55697	0.2564	dwpc	1
rephetio-v2.0_perm-3	CdGcG<rGdD	0.23152	0.57555	0.28014	dwpc	1
rephetio-v2.0_perm-4	CdGcG<rGdD	0.22172	0.55112	0.25455	dwpc	1
rephetio-v2.0_perm-5	CdGcG<rGdD	0.2196	0.56487	0.27472	dwpc	1
rephetio-v2.0	CdGcG<rGuD	0.22252	0.56113	0.28725	dwpc	0
rephetio-v2.0_perm-1	CdGcG<rGuD	0.23152	0.58737	0.2891	dwpc	1
rephetio-v2.0_perm-2	CdGcG<rGuD	0.24132	0.57214	0.26888	dwpc	1
rephetio-v2.0_perm-3	CdGcG<rGuD	0.23444	0.57957	0.28604	dwpc	1
rephetio-v2.0_perm-4	CdGcG<rGuD	0.21934	0.5546	0.26167	dwpc	1
rephetio-v2.0_perm-5	CdGcG<rGuD	0.21245	0.56486	0.28388	dwpc	1
rephetio-v2.0	CdGcGaD	0.22861	0.59622	0.31095	dwpc	0
rephetio-v2.0_perm-1	CdGcGaD	0.22755	0.594	0.30875	dwpc	1
rephetio-v2.0_perm-2	CdGcGaD	0.24212	0.59664	0.315	dwpc	1
rephetio-v2.0_perm-3	CdGcGaD	0.23364	0.60564	0.32009	dwpc	1
rephetio-v2.0_perm-4	CdGcGaD	0.24609	0.5791	0.29537	dwpc	1
rephetio-v2.0_perm-5	CdGcGaD	0.22543	0.597	0.3233	dwpc	1
rephetio-v2.0	CdGcGaDrD	0.34781	0.56193	0.26019	dwpc	0
rephetio-v2.0_perm-1	CdGcGaDrD	0.32768	0.55223	0.24949	dwpc	1
rephetio-v2.0_perm-2	CdGcGaDrD	0.34702	0.56437	0.25753	dwpc	1
rephetio-v2.0_perm-3	CdGcGaDrD	0.36238	0.58901	0.27822	dwpc	1
rephetio-v2.0_perm-4	CdGcGaDrD	0.34993	0.54446	0.24129	dwpc	1
rephetio-v2.0_perm-5	CdGcGaDrD	0.33934	0.57071	0.25823	dwpc	1
rephetio-v2.0	CdGcGbCpD	0.06596	0.54497	0.32188	dwpc	0
rephetio-v2.0_perm-1	CdGcGbCpD	0.086887	0.56355	0.33835	dwpc	1
rephetio-v2.0_perm-2	CdGcGbCpD	0.084238	0.54482	0.30249	dwpc	1
rephetio-v2.0_perm-3	CdGcGbCpD	0.070728	0.5444	0.31544	dwpc	1
rephetio-v2.0_perm-4	CdGcGbCpD	0.074172	0.53909	0.30169	dwpc	1
rephetio-v2.0_perm-5	CdGcGbCpD	0.071523	0.55395	0.33949	dwpc	1
rephetio-v2.0	CdGcGbCtD	0.17351	0.58082	0.3064	dwpc	0
rephetio-v2.0_perm-1	CdGcGbCtD	0.20715	0.60658	0.33335	dwpc	1
rephetio-v2.0_perm-2	CdGcGbCtD	0.21325	0.58662	0.29973	dwpc	1
rephetio-v2.0_perm-3	CdGcGbCtD	0.1902	0.59607	0.32584	dwpc	1
rephetio-v2.0_perm-4	CdGcGbCtD	0.21748	0.59227	0.31246	dwpc	1
rephetio-v2.0_perm-5	CdGcGbCtD	0.1796	0.59719	0.3349	dwpc	1
rephetio-v2.0	CdGcGcGaD	0.49695	0.6108	0.33327	dwpc	0
rephetio-v2.0_perm-1	CdGcGcGaD	0.55603	0.61802	0.33294	dwpc	1
rephetio-v2.0_perm-2	CdGcGcGaD	0.57033	0.61143	0.32853	dwpc	1
rephetio-v2.0_perm-3	CdGcGcGaD	0.55285	0.62371	0.34182	dwpc	1
rephetio-v2.0_perm-4	CdGcGcGaD	0.56053	0.59389	0.31897	dwpc	1
rephetio-v2.0_perm-5	CdGcGcGaD	0.55603	0.61364	0.34005	dwpc	1
rephetio-v2.0	CdGcGcGdD	0.24053	0.56691	0.28245	dwpc	0
rephetio-v2.0_perm-1	CdGcGcGdD	0.26464	0.58066	0.28	dwpc	1
rephetio-v2.0_perm-2	CdGcGcGdD	0.27656	0.56896	0.25865	dwpc	1
rephetio-v2.0_perm-3	CdGcGcGdD	0.2649	0.57931	0.27701	dwpc	1
rephetio-v2.0_perm-4	CdGcGcGdD	0.2755	0.56655	0.26381	dwpc	1
rephetio-v2.0_perm-5	CdGcGcGdD	0.2604	0.57289	0.27666	dwpc	1
rephetio-v2.0	CdGcGcGuD	0.24397	0.56702	0.29026	dwpc	0
rephetio-v2.0_perm-1	CdGcGcGuD	0.26755	0.59294	0.2865	dwpc	1
rephetio-v2.0_perm-2	CdGcGcGuD	0.27417	0.57465	0.26287	dwpc	1
rephetio-v2.0_perm-3	CdGcGcGuD	0.26358	0.58381	0.29047	dwpc	1
rephetio-v2.0_perm-4	CdGcGcGuD	0.27417	0.57699	0.27559	dwpc	1
rephetio-v2.0_perm-5	CdGcGcGuD	0.26331	0.58286	0.28872	dwpc	1
rephetio-v2.0	CdGcGdAlD	0.51232	0.57751	0.27761	dwpc	0
rephetio-v2.0_perm-1	CdGcGdAlD	0.55311	0.58952	0.27358	dwpc	1
rephetio-v2.0_perm-2	CdGcGdAlD	0.53563	0.59032	0.27753	dwpc	1
rephetio-v2.0_perm-3	CdGcGdAlD	0.54861	0.58996	0.28509	dwpc	1
rephetio-v2.0_perm-4	CdGcGdAlD	0.56371	0.55645	0.26191	dwpc	1
rephetio-v2.0_perm-5	CdGcGdAlD	0.55788	0.57665	0.26718	dwpc	1
rephetio-v2.0	CdGcGdCpD	0.072053	0.53584	0.29756	dwpc	0
rephetio-v2.0_perm-1	CdGcGdCpD	0.086887	0.55113	0.30994	dwpc	1
rephetio-v2.0_perm-2	CdGcGdCpD	0.062781	0.52792	0.27982	dwpc	1
rephetio-v2.0_perm-3	CdGcGdCpD	0.061192	0.54137	0.32413	dwpc	1
rephetio-v2.0_perm-4	CdGcGdCpD	0.091656	0.54725	0.29511	dwpc	1
rephetio-v2.0_perm-5	CdGcGdCpD	0.064371	0.53	0.28194	dwpc	1
rephetio-v2.0	CdGcGdCtD	0.27921	0.59447	0.34207	dwpc	0
rephetio-v2.0_perm-1	CdGcGdCtD	0.32583	0.62199	0.34552	dwpc	1
rephetio-v2.0_perm-2	CdGcGdCtD	0.31576	0.60917	0.32044	dwpc	1
rephetio-v2.0_perm-3	CdGcGdCtD	0.34675	0.62451	0.33838	dwpc	1
rephetio-v2.0_perm-4	CdGcGdCtD	0.34543	0.60421	0.32517	dwpc	1
rephetio-v2.0_perm-5	CdGcGdCtD	0.30066	0.62163	0.34748	dwpc	1
rephetio-v2.0	CdGcGdD	0.12848	0.55568	0.29086	dwpc	0
rephetio-v2.0_perm-1	CdGcGdD	0.12106	0.54568	0.28136	dwpc	1
rephetio-v2.0_perm-2	CdGcGdD	0.13113	0.54396	0.26343	dwpc	1
rephetio-v2.0_perm-3	CdGcGdD	0.13192	0.55211	0.27777	dwpc	1
rephetio-v2.0_perm-4	CdGcGdD	0.1404	0.54283	0.26275	dwpc	1
rephetio-v2.0_perm-5	CdGcGdD	0.12795	0.54587	0.27801	dwpc	1
rephetio-v2.0	CdGcGdDrD	0.28291	0.5566	0.26266	dwpc	0
rephetio-v2.0_perm-1	CdGcGdDrD	0.25854	0.54524	0.24708	dwpc	1
rephetio-v2.0_perm-2	CdGcGdDrD	0.28238	0.53701	0.24058	dwpc	1
rephetio-v2.0_perm-3	CdGcGdDrD	0.2853	0.58056	0.28548	dwpc	1
rephetio-v2.0_perm-4	CdGcGdDrD	0.29298	0.53522	0.23617	dwpc	1
rephetio-v2.0_perm-5	CdGcGdDrD	0.26623	0.53825	0.23923	dwpc	1
rephetio-v2.0	CdGcGeAlD	0.62702	0.59298	0.28627	dwpc	0
rephetio-v2.0_perm-1	CdGcGeAlD	0.61272	0.58802	0.28088	dwpc	1
rephetio-v2.0_perm-2	CdGcGeAlD	0.62093	0.59053	0.27735	dwpc	1
rephetio-v2.0_perm-3	CdGcGeAlD	0.60954	0.59944	0.29158	dwpc	1
rephetio-v2.0_perm-4	CdGcGeAlD	0.6257	0.57354	0.27213	dwpc	1
rephetio-v2.0_perm-5	CdGcGeAlD	0.62728	0.5877	0.27465	dwpc	1
rephetio-v2.0	CdGcGiGaD	0.52556	0.61953	0.3407	dwpc	0
rephetio-v2.0_perm-1	CdGcGiGaD	0.53219	0.61432	0.32731	dwpc	1
rephetio-v2.0_perm-2	CdGcGiGaD	0.54199	0.61563	0.33076	dwpc	1
rephetio-v2.0_perm-3	CdGcGiGaD	0.52954	0.62076	0.3352	dwpc	1
rephetio-v2.0_perm-4	CdGcGiGaD	0.5457	0.59693	0.32243	dwpc	1
rephetio-v2.0_perm-5	CdGcGiGaD	0.53483	0.61614	0.34473	dwpc	1
rephetio-v2.0	CdGcGiGdD	0.24	0.56529	0.28664	dwpc	0
rephetio-v2.0_perm-1	CdGcGiGdD	0.23417	0.57399	0.27746	dwpc	1
rephetio-v2.0_perm-2	CdGcGiGdD	0.25245	0.56593	0.26793	dwpc	1
rephetio-v2.0_perm-3	CdGcGiGdD	0.23417	0.57624	0.27906	dwpc	1
rephetio-v2.0_perm-4	CdGcGiGdD	0.24185	0.55724	0.2531	dwpc	1
rephetio-v2.0_perm-5	CdGcGiGdD	0.23523	0.56616	0.26817	dwpc	1
rephetio-v2.0	CdGcGiGuD	0.23497	0.56842	0.28848	dwpc	0
rephetio-v2.0_perm-1	CdGcGiGuD	0.24026	0.58123	0.27777	dwpc	1
rephetio-v2.0_perm-2	CdGcGiGuD	0.26013	0.57025	0.26655	dwpc	1
rephetio-v2.0_perm-3	CdGcGiGuD	0.23709	0.57197	0.27565	dwpc	1
rephetio-v2.0_perm-4	CdGcGiGuD	0.24821	0.5643	0.26387	dwpc	1
rephetio-v2.0_perm-5	CdGcGiGuD	0.23364	0.57561	0.27824	dwpc	1
rephetio-v2.0	CdGcGr>GaD	0.47232	0.61272	0.33646	dwpc	0
rephetio-v2.0_perm-1	CdGcGr>GaD	0.50702	0.60965	0.3195	dwpc	1
rephetio-v2.0_perm-2	CdGcGr>GaD	0.52477	0.61608	0.33467	dwpc	1
rephetio-v2.0_perm-3	CdGcGr>GaD	0.50464	0.61222	0.3261	dwpc	1
rephetio-v2.0_perm-4	CdGcGr>GaD	0.52662	0.59336	0.32792	dwpc	1
rephetio-v2.0_perm-5	CdGcGr>GaD	0.49086	0.61069	0.34309	dwpc	1
rephetio-v2.0	CdGcGr>GdD	0.21881	0.5707	0.29094	dwpc	0
rephetio-v2.0_perm-1	CdGcGr>GdD	0.23523	0.57819	0.28193	dwpc	1
rephetio-v2.0_perm-2	CdGcGr>GdD	0.25033	0.56527	0.26357	dwpc	1
rephetio-v2.0_perm-3	CdGcGr>GdD	0.2302	0.57393	0.27455	dwpc	1
rephetio-v2.0_perm-4	CdGcGr>GdD	0.23709	0.55206	0.25023	dwpc	1
rephetio-v2.0_perm-5	CdGcGr>GdD	0.22305	0.56613	0.27679	dwpc	1
rephetio-v2.0	CdGcGr>GuD	0.22914	0.5703	0.29972	dwpc	0
rephetio-v2.0_perm-1	CdGcGr>GuD	0.24821	0.58918	0.28365	dwpc	1
rephetio-v2.0_perm-2	CdGcGr>GuD	0.25934	0.57522	0.27225	dwpc	1
rephetio-v2.0_perm-3	CdGcGr>GuD	0.24159	0.57877	0.28489	dwpc	1
rephetio-v2.0_perm-4	CdGcGr>GuD	0.24079	0.55597	0.25625	dwpc	1
rephetio-v2.0_perm-5	CdGcGr>GuD	0.22834	0.57495	0.28566	dwpc	1
rephetio-v2.0	CdGcGuAlD	0.50199	0.58021	0.28454	dwpc	0
rephetio-v2.0_perm-1	CdGcGuAlD	0.5547	0.59119	0.27808	dwpc	1
rephetio-v2.0_perm-2	CdGcGuAlD	0.54331	0.58994	0.27901	dwpc	1
rephetio-v2.0_perm-3	CdGcGuAlD	0.54755	0.58529	0.28311	dwpc	1
rephetio-v2.0_perm-4	CdGcGuAlD	0.56371	0.5506	0.26183	dwpc	1
rephetio-v2.0_perm-5	CdGcGuAlD	0.56079	0.58305	0.2689	dwpc	1
rephetio-v2.0	CdGcGuCpD	0.08106	0.5443	0.3102	dwpc	0
rephetio-v2.0_perm-1	CdGcGuCpD	0.08106	0.54546	0.30328	dwpc	1
rephetio-v2.0_perm-2	CdGcGuCpD	0.070993	0.52947	0.27535	dwpc	1
rephetio-v2.0_perm-3	CdGcGuCpD	0.06543	0.53738	0.30826	dwpc	1
rephetio-v2.0_perm-4	CdGcGuCpD	0.070728	0.51886	0.25076	dwpc	1
rephetio-v2.0_perm-5	CdGcGuCpD	0.06649	0.53005	0.28321	dwpc	1
rephetio-v2.0	CdGcGuCtD	0.27656	0.60142	0.3542	dwpc	0
rephetio-v2.0_perm-1	CdGcGuCtD	0.31152	0.61495	0.3305	dwpc	1
rephetio-v2.0_perm-2	CdGcGuCtD	0.34066	0.60936	0.32596	dwpc	1
rephetio-v2.0_perm-3	CdGcGuCtD	0.35126	0.61966	0.31298	dwpc	1
rephetio-v2.0_perm-4	CdGcGuCtD	0.32212	0.61436	0.32357	dwpc	1
rephetio-v2.0_perm-5	CdGcGuCtD	0.29907	0.62373	0.35388	dwpc	1
rephetio-v2.0	CdGcGuD	0.12821	0.55769	0.29684	dwpc	0
rephetio-v2.0_perm-1	CdGcGuD	0.12185	0.54729	0.28164	dwpc	1
rephetio-v2.0_perm-2	CdGcGuD	0.13563	0.54184	0.25959	dwpc	1
rephetio-v2.0_perm-3	CdGcGuD	0.13166	0.55741	0.28473	dwpc	1
rephetio-v2.0_perm-4	CdGcGuD	0.12795	0.53733	0.26063	dwpc	1
rephetio-v2.0_perm-5	CdGcGuD	0.11841	0.55054	0.29183	dwpc	1
rephetio-v2.0	CdGcGuDrD	0.28901	0.56319	0.26843	dwpc	0
rephetio-v2.0_perm-1	CdGcGuDrD	0.24954	0.53733	0.23723	dwpc	1
rephetio-v2.0_perm-2	CdGcGuDrD	0.27947	0.53756	0.24409	dwpc	1
rephetio-v2.0_perm-3	CdGcGuDrD	0.28609	0.57865	0.28768	dwpc	1
rephetio-v2.0_perm-4	CdGcGuDrD	0.27788	0.53826	0.23908	dwpc	1
rephetio-v2.0_perm-5	CdGcGuDrD	0.25563	0.52041	0.2317	dwpc	1
rephetio-v2.0	CdGdAdGaD	0.66172	0.61841	0.33835	dwpc	0
rephetio-v2.0_perm-1	CdGdAdGaD	0.66146	0.62306	0.33578	dwpc	1
rephetio-v2.0_perm-2	CdGdAdGaD	0.66649	0.61581	0.32841	dwpc	1
rephetio-v2.0_perm-3	CdGdAdGaD	0.65219	0.61728	0.33688	dwpc	1
rephetio-v2.0_perm-4	CdGdAdGaD	0.66755	0.60668	0.32535	dwpc	1
rephetio-v2.0_perm-5	CdGdAdGaD	0.66464	0.61733	0.34574	dwpc	1
rephetio-v2.0	CdGdAdGdD	0.32344	0.58882	0.30564	dwpc	0
rephetio-v2.0_perm-1	CdGdAdGdD	0.31788	0.58727	0.28019	dwpc	1
rephetio-v2.0_perm-2	CdGdAdGdD	0.32715	0.57448	0.26204	dwpc	1
rephetio-v2.0_perm-3	CdGdAdGdD	0.30781	0.58022	0.27333	dwpc	1
rephetio-v2.0_perm-4	CdGdAdGdD	0.32291	0.57228	0.25793	dwpc	1
rephetio-v2.0_perm-5	CdGdAdGdD	0.31682	0.58198	0.27289	dwpc	1
rephetio-v2.0	CdGdAdGuD	0.33219	0.59774	0.3021	dwpc	0
rephetio-v2.0_perm-1	CdGdAdGuD	0.32265	0.60409	0.29097	dwpc	1
rephetio-v2.0_perm-2	CdGdAdGuD	0.33086	0.59028	0.26986	dwpc	1
rephetio-v2.0_perm-3	CdGdAdGuD	0.32318	0.59784	0.28638	dwpc	1
rephetio-v2.0_perm-4	CdGdAdGuD	0.32927	0.58894	0.26694	dwpc	1
rephetio-v2.0_perm-5	CdGdAdGuD	0.31921	0.60031	0.28467	dwpc	1
rephetio-v2.0	CdGdAeGaD	0.66172	0.61647	0.33647	dwpc	0
rephetio-v2.0_perm-1	CdGdAeGaD	0.66146	0.62327	0.33551	dwpc	1
rephetio-v2.0_perm-2	CdGdAeGaD	0.66649	0.61537	0.32774	dwpc	1
rephetio-v2.0_perm-3	CdGdAeGaD	0.65219	0.61639	0.33608	dwpc	1
rephetio-v2.0_perm-4	CdGdAeGaD	0.66755	0.60466	0.32354	dwpc	1
rephetio-v2.0_perm-5	CdGdAeGaD	0.6649	0.61718	0.34656	dwpc	1
rephetio-v2.0	CdGdAeGdD	0.32371	0.58888	0.29701	dwpc	0
rephetio-v2.0_perm-1	CdGdAeGdD	0.31762	0.58771	0.28046	dwpc	1
rephetio-v2.0_perm-2	CdGdAeGdD	0.32927	0.57328	0.25964	dwpc	1
rephetio-v2.0_perm-3	CdGdAeGdD	0.31364	0.58092	0.27563	dwpc	1
rephetio-v2.0_perm-4	CdGdAeGdD	0.32318	0.57159	0.25684	dwpc	1
rephetio-v2.0_perm-5	CdGdAeGdD	0.31735	0.58222	0.27361	dwpc	1
rephetio-v2.0	CdGdAeGuD	0.33219	0.59652	0.30508	dwpc	0
rephetio-v2.0_perm-1	CdGdAeGuD	0.32265	0.60403	0.28933	dwpc	1
rephetio-v2.0_perm-2	CdGdAeGuD	0.33086	0.5903	0.27174	dwpc	1
rephetio-v2.0_perm-3	CdGdAeGuD	0.32344	0.59795	0.28522	dwpc	1
rephetio-v2.0_perm-4	CdGdAeGuD	0.33007	0.58818	0.26492	dwpc	1
rephetio-v2.0_perm-5	CdGdAeGuD	0.32	0.60131	0.28543	dwpc	1
rephetio-v2.0	CdGdAlD	0.49086	0.57907	0.27447	dwpc	0
rephetio-v2.0_perm-1	CdGdAlD	0.54252	0.58962	0.27996	dwpc	1
rephetio-v2.0_perm-2	CdGdAlD	0.5155	0.59116	0.27928	dwpc	1
rephetio-v2.0_perm-3	CdGdAlD	0.53139	0.58296	0.2822	dwpc	1
rephetio-v2.0_perm-4	CdGdAlD	0.53854	0.55058	0.25669	dwpc	1
rephetio-v2.0_perm-5	CdGdAlD	0.53377	0.5801	0.26566	dwpc	1
rephetio-v2.0	CdGdAlDrD	0.59126	0.57091	0.26369	dwpc	0
rephetio-v2.0_perm-1	CdGdAlDrD	0.60609	0.57242	0.25916	dwpc	1
rephetio-v2.0_perm-2	CdGdAlDrD	0.62225	0.57076	0.2526	dwpc	1
rephetio-v2.0_perm-3	CdGdAlDrD	0.60344	0.57607	0.26026	dwpc	1
rephetio-v2.0_perm-4	CdGdAlDrD	0.63099	0.56096	0.24695	dwpc	1
rephetio-v2.0_perm-5	CdGdAlDrD	0.62728	0.57551	0.25423	dwpc	1
rephetio-v2.0	CdGdAuGaD	0.66172	0.61553	0.33482	dwpc	0
rephetio-v2.0_perm-1	CdGdAuGaD	0.66146	0.62354	0.33628	dwpc	1
rephetio-v2.0_perm-2	CdGdAuGaD	0.66649	0.61561	0.32767	dwpc	1
rephetio-v2.0_perm-3	CdGdAuGaD	0.65219	0.61586	0.33523	dwpc	1
rephetio-v2.0_perm-4	CdGdAuGaD	0.66755	0.60612	0.32458	dwpc	1
rephetio-v2.0_perm-5	CdGdAuGaD	0.6649	0.61699	0.34472	dwpc	1
rephetio-v2.0	CdGdAuGdD	0.32344	0.58863	0.30632	dwpc	0
rephetio-v2.0_perm-1	CdGdAuGdD	0.31682	0.58715	0.27961	dwpc	1
rephetio-v2.0_perm-2	CdGdAuGdD	0.32821	0.57376	0.26085	dwpc	1
rephetio-v2.0_perm-3	CdGdAuGdD	0.31258	0.58067	0.27348	dwpc	1
rephetio-v2.0_perm-4	CdGdAuGdD	0.32291	0.5714	0.25585	dwpc	1
rephetio-v2.0_perm-5	CdGdAuGdD	0.31735	0.58214	0.27378	dwpc	1
rephetio-v2.0	CdGdAuGuD	0.33113	0.59755	0.30489	dwpc	0
rephetio-v2.0_perm-1	CdGdAuGuD	0.32238	0.60432	0.29128	dwpc	1
rephetio-v2.0_perm-2	CdGdAuGuD	0.3298	0.59124	0.2731	dwpc	1
rephetio-v2.0_perm-3	CdGdAuGuD	0.32265	0.59677	0.28521	dwpc	1
rephetio-v2.0_perm-4	CdGdAuGuD	0.3298	0.5887	0.26584	dwpc	1
rephetio-v2.0_perm-5	CdGdAuGuD	0.31974	0.60124	0.28447	dwpc	1
rephetio-v2.0	CdGdCbGaD	0.64927	0.6248	0.3523	dwpc	0
rephetio-v2.0_perm-1	CdGdCbGaD	0.66093	0.6212	0.34326	dwpc	1
rephetio-v2.0_perm-2	CdGdCbGaD	0.66517	0.62041	0.33084	dwpc	1
rephetio-v2.0_perm-3	CdGdCbGaD	0.64397	0.62628	0.33925	dwpc	1
rephetio-v2.0_perm-4	CdGdCbGaD	0.64477	0.60823	0.31965	dwpc	1
rephetio-v2.0_perm-5	CdGdCbGaD	0.6453	0.6161	0.34519	dwpc	1
rephetio-v2.0	CdGdCbGdD	0.2604	0.56224	0.282	dwpc	0
rephetio-v2.0_perm-1	CdGdCbGdD	0.27338	0.57978	0.28223	dwpc	1
rephetio-v2.0_perm-2	CdGdCbGdD	0.28212	0.57109	0.27305	dwpc	1
rephetio-v2.0_perm-3	CdGdCbGdD	0.26305	0.57506	0.27497	dwpc	1
rephetio-v2.0_perm-4	CdGdCbGdD	0.27205	0.57355	0.25981	dwpc	1
rephetio-v2.0_perm-5	CdGdCbGdD	0.27709	0.57259	0.27479	dwpc	1
rephetio-v2.0	CdGdCbGuD	0.26781	0.57439	0.27552	dwpc	0
rephetio-v2.0_perm-1	CdGdCbGuD	0.27258	0.57847	0.27241	dwpc	1
rephetio-v2.0_perm-2	CdGdCbGuD	0.28503	0.57242	0.26494	dwpc	1
rephetio-v2.0_perm-3	CdGdCbGuD	0.26914	0.57971	0.28244	dwpc	1
rephetio-v2.0_perm-4	CdGdCbGuD	0.27046	0.56539	0.26094	dwpc	1
rephetio-v2.0_perm-5	CdGdCbGuD	0.25881	0.568	0.27678	dwpc	1
rephetio-v2.0	CdGdCdGaD	0.64132	0.61906	0.36454	dwpc	0
rephetio-v2.0_perm-1	CdGdCdGaD	0.66861	0.62473	0.34339	dwpc	1
rephetio-v2.0_perm-2	CdGdCdGaD	0.67364	0.62225	0.33219	dwpc	1
rephetio-v2.0_perm-3	CdGdCdGaD	0.65404	0.61842	0.33003	dwpc	1
rephetio-v2.0_perm-4	CdGdCdGaD	0.66252	0.6171	0.34295	dwpc	1
rephetio-v2.0_perm-5	CdGdCdGaD	0.6649	0.63189	0.36372	dwpc	1
rephetio-v2.0	CdGdCdGdD	0.28371	0.5775	0.27573	dwpc	0
rephetio-v2.0_perm-1	CdGdCdGdD	0.30199	0.58415	0.28531	dwpc	1
rephetio-v2.0_perm-2	CdGdCdGdD	0.32318	0.57345	0.25844	dwpc	1
rephetio-v2.0_perm-3	CdGdCdGdD	0.3102	0.58209	0.27209	dwpc	1
rephetio-v2.0_perm-4	CdGdCdGdD	0.30411	0.56773	0.25238	dwpc	1
rephetio-v2.0_perm-5	CdGdCdGdD	0.2996	0.57841	0.27879	dwpc	1
rephetio-v2.0	CdGdCdGuD	0.31152	0.5908	0.31027	dwpc	0
rephetio-v2.0_perm-1	CdGdCdGuD	0.31364	0.59537	0.28563	dwpc	1
rephetio-v2.0_perm-2	CdGdCdGuD	0.31258	0.58447	0.26783	dwpc	1
rephetio-v2.0_perm-3	CdGdCdGuD	0.31417	0.59193	0.28606	dwpc	1
rephetio-v2.0_perm-4	CdGdCdGuD	0.29589	0.57359	0.27099	dwpc	1
rephetio-v2.0_perm-5	CdGdCdGuD	0.32026	0.60054	0.28921	dwpc	1
rephetio-v2.0	CdGdCpD	0.16291	0.55916	0.27717	dwpc	0
rephetio-v2.0_perm-1	CdGdCpD	0.16874	0.5637	0.28509	dwpc	1
rephetio-v2.0_perm-2	CdGdCpD	0.15788	0.55833	0.28791	dwpc	1
rephetio-v2.0_perm-3	CdGdCpD	0.13881	0.55226	0.2951	dwpc	1
rephetio-v2.0_perm-4	CdGdCpD	0.16768	0.56916	0.28189	dwpc	1
rephetio-v2.0_perm-5	CdGdCpD	0.13695	0.54077	0.26668	dwpc	1
rephetio-v2.0	CdGdCpDrD	0.38225	0.54924	0.23106	dwpc	0
rephetio-v2.0_perm-1	CdGdCpDrD	0.3449	0.52378	0.23102	dwpc	1
rephetio-v2.0_perm-2	CdGdCpDrD	0.36265	0.55419	0.24355	dwpc	1
rephetio-v2.0_perm-3	CdGdCpDrD	0.40901	0.60654	0.30359	dwpc	1
rephetio-v2.0_perm-4	CdGdCpDrD	0.3547	0.54456	0.25543	dwpc	1
rephetio-v2.0_perm-5	CdGdCpDrD	0.33828	0.54791	0.24611	dwpc	1
rephetio-v2.0	CdGdCrCpD	0.2506	0.57534	0.27978	dwpc	0
rephetio-v2.0_perm-1	CdGdCrCpD	0.28424	0.6059	0.30896	dwpc	1
rephetio-v2.0_perm-2	CdGdCrCpD	0.28238	0.57965	0.2802	dwpc	1
rephetio-v2.0_perm-3	CdGdCrCpD	0.26834	0.59381	0.30942	dwpc	1
rephetio-v2.0_perm-4	CdGdCrCpD	0.26199	0.56638	0.26837	dwpc	1
rephetio-v2.0_perm-5	CdGdCrCpD	0.25695	0.58564	0.28472	dwpc	1
rephetio-v2.0	CdGdCrCtD	0.50649	0.6781	0.46321	dwpc	0
rephetio-v2.0_perm-1	CdGdCrCtD	0.53748	0.64519	0.35795	dwpc	1
rephetio-v2.0_perm-2	CdGdCrCtD	0.53192	0.63171	0.33567	dwpc	1
rephetio-v2.0_perm-3	CdGdCrCtD	0.56901	0.6323	0.34022	dwpc	1
rephetio-v2.0_perm-4	CdGdCrCtD	0.55073	0.62956	0.34311	dwpc	1
rephetio-v2.0_perm-5	CdGdCrCtD	0.53245	0.64108	0.36344	dwpc	1
rephetio-v2.0	CdGdCtD	0.49642	0.66338	0.46634	dwpc	0
rephetio-v2.0_perm-1	CdGdCtD	0.51788	0.63964	0.35047	dwpc	1
rephetio-v2.0_perm-2	CdGdCtD	0.53272	0.63167	0.33889	dwpc	1
rephetio-v2.0_perm-3	CdGdCtD	0.54013	0.6375	0.33779	dwpc	1
rephetio-v2.0_perm-4	CdGdCtD	0.51868	0.6298	0.32881	dwpc	1
rephetio-v2.0_perm-5	CdGdCtD	0.50252	0.65032	0.38039	dwpc	1
rephetio-v2.0	CdGdCtDrD	0.58781	0.60912	0.35677	dwpc	0
rephetio-v2.0_perm-1	CdGdCtDrD	0.55656	0.54567	0.23773	dwpc	1
rephetio-v2.0_perm-2	CdGdCtDrD	0.58013	0.56263	0.25452	dwpc	1
rephetio-v2.0_perm-3	CdGdCtDrD	0.56477	0.57172	0.26686	dwpc	1
rephetio-v2.0_perm-4	CdGdCtDrD	0.56503	0.54755	0.24299	dwpc	1
rephetio-v2.0_perm-5	CdGdCtDrD	0.53325	0.56183	0.25283	dwpc	1
rephetio-v2.0	CdGdCuGaD	0.65616	0.62419	0.3601	dwpc	0
rephetio-v2.0_perm-1	CdGdCuGaD	0.67046	0.62044	0.33254	dwpc	1
rephetio-v2.0_perm-2	CdGdCuGaD	0.6747	0.62084	0.33201	dwpc	1
rephetio-v2.0_perm-3	CdGdCuGaD	0.66199	0.6255	0.34116	dwpc	1
rephetio-v2.0_perm-4	CdGdCuGaD	0.66834	0.61431	0.34297	dwpc	1
rephetio-v2.0_perm-5	CdGdCuGaD	0.66623	0.62831	0.35975	dwpc	1
rephetio-v2.0	CdGdCuGdD	0.30411	0.58504	0.29681	dwpc	0
rephetio-v2.0_perm-1	CdGdCuGdD	0.29272	0.57925	0.27632	dwpc	1
rephetio-v2.0_perm-2	CdGdCuGdD	0.31364	0.56826	0.25911	dwpc	1
rephetio-v2.0_perm-3	CdGdCuGdD	0.3102	0.58275	0.27451	dwpc	1
