hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-5	CpDdGiGaD	0.11637	0.51749	0.13553	dwpc	1
rephetio-v2.0	CpDdGiGdD	0.047417	0.51552	0.27087	dwpc	0
rephetio-v2.0_perm-1	CpDdGiGdD	0.050107	0.51334	0.13725	dwpc	1
rephetio-v2.0_perm-2	CpDdGiGdD	0.047973	0.52742	0.16939	dwpc	1
rephetio-v2.0_perm-3	CpDdGiGdD	0.045719	0.51883	0.15093	dwpc	1
rephetio-v2.0_perm-4	CpDdGiGdD	0.05126	0.51816	0.14574	dwpc	1
rephetio-v2.0_perm-5	CpDdGiGdD	0.051626	0.51498	0.13974	dwpc	1
rephetio-v2.0	CpDdGiGuD	0.047152	0.5131	0.26152	dwpc	0
rephetio-v2.0_perm-1	CpDdGiGuD	0.051106	0.5149	0.138	dwpc	1
rephetio-v2.0_perm-2	CpDdGiGuD	0.048686	0.53054	0.17333	dwpc	1
rephetio-v2.0_perm-3	CpDdGiGuD	0.046287	0.52062	0.15529	dwpc	1
rephetio-v2.0_perm-4	CpDdGiGuD	0.050263	0.52091	0.15304	dwpc	1
rephetio-v2.0_perm-5	CpDdGiGuD	0.054478	0.5164	0.14103	dwpc	1
rephetio-v2.0	CpDdGr>GaD	0.10066	0.51942	0.245	dwpc	0
rephetio-v2.0_perm-1	CpDdGr>GaD	0.11006	0.51577	0.13184	dwpc	1
rephetio-v2.0_perm-2	CpDdGr>GaD	0.10737	0.53518	0.15721	dwpc	1
rephetio-v2.0_perm-3	CpDdGr>GaD	0.1045	0.5162	0.12915	dwpc	1
rephetio-v2.0_perm-4	CpDdGr>GaD	0.1142	0.51701	0.13819	dwpc	1
rephetio-v2.0_perm-5	CpDdGr>GaD	0.11823	0.51929	0.13684	dwpc	1
rephetio-v2.0	CpDdGr>GdD	0.043974	0.5111	0.25849	dwpc	0
rephetio-v2.0_perm-1	CpDdGr>GdD	0.049964	0.51194	0.13342	dwpc	1
rephetio-v2.0_perm-2	CpDdGr>GdD	0.048829	0.52617	0.16377	dwpc	1
rephetio-v2.0_perm-3	CpDdGr>GdD	0.045861	0.51869	0.15008	dwpc	1
rephetio-v2.0_perm-4	CpDdGr>GdD	0.051118	0.51906	0.1485	dwpc	1
rephetio-v2.0_perm-5	CpDdGr>GdD	0.05348	0.51617	0.13981	dwpc	1
rephetio-v2.0	CpDdGr>GuD	0.045033	0.51204	0.25777	dwpc	0
rephetio-v2.0_perm-1	CpDdGr>GuD	0.050964	0.5135	0.13479	dwpc	1
rephetio-v2.0_perm-2	CpDdGr>GuD	0.049543	0.53086	0.17298	dwpc	1
rephetio-v2.0_perm-3	CpDdGr>GuD	0.048275	0.52235	0.15622	dwpc	1
rephetio-v2.0_perm-4	CpDdGr>GuD	0.050833	0.51909	0.14894	dwpc	1
rephetio-v2.0_perm-5	CpDdGr>GuD	0.055619	0.5193	0.14597	dwpc	1
rephetio-v2.0	CpDdGuAlD	0.089007	0.50979	0.22428	dwpc	0
rephetio-v2.0_perm-1	CpDdGuAlD	0.10735	0.51783	0.12581	dwpc	1
rephetio-v2.0_perm-2	CpDdGuAlD	0.1008	0.53317	0.14765	dwpc	1
rephetio-v2.0_perm-3	CpDdGuAlD	0.10606	0.52029	0.12834	dwpc	1
rephetio-v2.0_perm-4	CpDdGuAlD	0.10893	0.51259	0.12344	dwpc	1
rephetio-v2.0_perm-5	CpDdGuAlD	0.11238	0.52183	0.12796	dwpc	1
rephetio-v2.0	CpDdGuCpD	0.020927	0.51342	0.30577	dwpc	0
rephetio-v2.0_perm-1	CpDdGuCpD	0.024126	0.50951	0.14715	dwpc	1
rephetio-v2.0_perm-2	CpDdGuCpD	0.018846	0.51167	0.16924	dwpc	1
rephetio-v2.0_perm-3	CpDdGuCpD	0.017606	0.50571	0.13928	dwpc	1
rephetio-v2.0_perm-4	CpDdGuCpD	0.020504	0.51069	0.15796	dwpc	1
rephetio-v2.0_perm-5	CpDdGuCpD	0.020964	0.50682	0.14022	dwpc	1
rephetio-v2.0	CpDdGuCtD	0.072053	0.52038	0.26637	dwpc	0
rephetio-v2.0_perm-1	CpDdGuCtD	0.091506	0.52246	0.14487	dwpc	1
rephetio-v2.0_perm-2	CpDdGuCtD	0.083809	0.53893	0.17146	dwpc	1
rephetio-v2.0_perm-3	CpDdGuCtD	0.079938	0.51696	0.13862	dwpc	1
rephetio-v2.0_perm-4	CpDdGuCtD	0.090417	0.52278	0.14497	dwpc	1
rephetio-v2.0_perm-5	CpDdGuCtD	0.084712	0.51621	0.13885	dwpc	1
rephetio-v2.0	CpDdGuD	0.031523	0.50533	0.23129	dwpc	0
rephetio-v2.0_perm-1	CpDdGuD	0.038544	0.50968	0.13697	dwpc	1
rephetio-v2.0_perm-2	CpDdGuD	0.034409	0.52229	0.17438	dwpc	1
rephetio-v2.0_perm-3	CpDdGuD	0.027545	0.50618	0.13171	dwpc	1
rephetio-v2.0_perm-4	CpDdGuD	0.036309	0.51614	0.15701	dwpc	1
rephetio-v2.0_perm-5	CpDdGuD	0.036366	0.50799	0.13122	dwpc	1
rephetio-v2.0	CpDdGuDrD	0.063046	0.50647	0.23533	dwpc	0
rephetio-v2.0_perm-1	CpDdGuDrD	0.066809	0.50466	0.11442	dwpc	1
rephetio-v2.0_perm-2	CpDdGuDrD	0.068675	0.51608	0.13418	dwpc	1
rephetio-v2.0_perm-3	CpDdGuDrD	0.060202	0.50951	0.12409	dwpc	1
rephetio-v2.0_perm-4	CpDdGuDrD	0.069201	0.50944	0.12168	dwpc	1
rephetio-v2.0_perm-5	CpDdGuDrD	0.075157	0.50106	0.11099	dwpc	1
rephetio-v2.0	CpDlAdGaD	0.15232	0.52987	0.25362	dwpc	0
rephetio-v2.0_perm-1	CpDlAdGaD	0.14761	0.52876	0.1373	dwpc	1
rephetio-v2.0_perm-2	CpDlAdGaD	0.14121	0.53103	0.1444	dwpc	1
rephetio-v2.0_perm-3	CpDlAdGaD	0.15249	0.52769	0.13965	dwpc	1
rephetio-v2.0_perm-4	CpDlAdGaD	0.15022	0.5267	0.1343	dwpc	1
rephetio-v2.0_perm-5	CpDlAdGaD	0.1429	0.53023	0.15325	dwpc	1
rephetio-v2.0	CpDlAdGdD	0.070993	0.52744	0.28074	dwpc	0
rephetio-v2.0_perm-1	CpDlAdGdD	0.072091	0.5253	0.14384	dwpc	1
rephetio-v2.0_perm-2	CpDlAdGdD	0.066391	0.52563	0.14747	dwpc	1
rephetio-v2.0_perm-3	CpDlAdGdD	0.070283	0.52765	0.15349	dwpc	1
rephetio-v2.0_perm-4	CpDlAdGdD	0.071479	0.52422	0.14177	dwpc	1
rephetio-v2.0_perm-5	CpDlAdGdD	0.067171	0.52303	0.15093	dwpc	1
rephetio-v2.0	CpDlAdGuD	0.073642	0.52973	0.27996	dwpc	0
rephetio-v2.0_perm-1	CpDlAdGuD	0.072805	0.53056	0.15065	dwpc	1
rephetio-v2.0_perm-2	CpDlAdGuD	0.066676	0.52904	0.15254	dwpc	1
rephetio-v2.0_perm-3	CpDlAdGuD	0.073548	0.53512	0.16153	dwpc	1
rephetio-v2.0_perm-4	CpDlAdGuD	0.072619	0.52642	0.14535	dwpc	1
rephetio-v2.0_perm-5	CpDlAdGuD	0.068026	0.52475	0.15681	dwpc	1
rephetio-v2.0	CpDlAeGaD	0.15258	0.53158	0.25967	dwpc	0
rephetio-v2.0_perm-1	CpDlAeGaD	0.15032	0.52841	0.13694	dwpc	1
rephetio-v2.0_perm-2	CpDlAeGaD	0.1462	0.53136	0.14645	dwpc	1
rephetio-v2.0_perm-3	CpDlAeGaD	0.15306	0.52837	0.13964	dwpc	1
rephetio-v2.0_perm-4	CpDlAeGaD	0.15335	0.52649	0.13467	dwpc	1
rephetio-v2.0_perm-5	CpDlAeGaD	0.15117	0.52814	0.14788	dwpc	1
rephetio-v2.0	CpDlAeGdD	0.074172	0.52891	0.28347	dwpc	0
rephetio-v2.0_perm-1	CpDlAeGdD	0.073947	0.52587	0.14412	dwpc	1
rephetio-v2.0_perm-2	CpDlAeGdD	0.070246	0.52789	0.14886	dwpc	1
rephetio-v2.0_perm-3	CpDlAeGdD	0.071986	0.52884	0.15298	dwpc	1
rephetio-v2.0_perm-4	CpDlAeGdD	0.073615	0.52409	0.14266	dwpc	1
rephetio-v2.0_perm-5	CpDlAeGdD	0.071306	0.52218	0.14851	dwpc	1
rephetio-v2.0	CpDlAeGuD	0.074967	0.53065	0.28369	dwpc	0
rephetio-v2.0_perm-1	CpDlAeGuD	0.074661	0.53038	0.14953	dwpc	1
rephetio-v2.0_perm-2	CpDlAeGuD	0.071388	0.53233	0.15472	dwpc	1
rephetio-v2.0_perm-3	CpDlAeGuD	0.073832	0.53492	0.15953	dwpc	1
rephetio-v2.0_perm-4	CpDlAeGuD	0.074612	0.52698	0.14476	dwpc	1
rephetio-v2.0_perm-5	CpDlAeGuD	0.072447	0.52444	0.15296	dwpc	1
rephetio-v2.0	CpDlAlD	0.12318	0.53303	0.26384	dwpc	0
rephetio-v2.0_perm-1	CpDlAlD	0.13562	0.52645	0.13118	dwpc	1
rephetio-v2.0_perm-2	CpDlAlD	0.13278	0.52943	0.13663	dwpc	1
rephetio-v2.0_perm-3	CpDlAlD	0.13872	0.52533	0.12842	dwpc	1
rephetio-v2.0_perm-4	CpDlAlD	0.13983	0.52481	0.12753	dwpc	1
rephetio-v2.0_perm-5	CpDlAlD	0.13234	0.52827	0.13842	dwpc	1
rephetio-v2.0	CpDlAlDrD	0.14411	0.5305	0.24597	dwpc	0
rephetio-v2.0_perm-1	CpDlAlDrD	0.14418	0.52542	0.12703	dwpc	1
rephetio-v2.0_perm-2	CpDlAlDrD	0.14235	0.52818	0.12892	dwpc	1
rephetio-v2.0_perm-3	CpDlAlDrD	0.14582	0.52648	0.12821	dwpc	1
rephetio-v2.0_perm-4	CpDlAlDrD	0.14709	0.52494	0.127	dwpc	1
